,Title,Year,Genre,Rating,Director,Votes
260,Zombies Chronicles,2017.0,['Action'],8.8,Jason Blundell,124
261,Blackwell Deception,2011.0,,8.8,Rebecca Whittaker,123
262,Purinsesu konekuto! Re: Dive,2018.0,"['Adventure', 'Fantasy']",8.8,Atsushi Abe,8
263,The Legend of Zelda: Majora's Mask 3D,2015.0,"['Action', 'Adventure', 'Fantasy']",8.8,Mikiharu Oiwa,606
264,Danganronpa 2: Goodbye Despair,2012.0,"['Adventure', 'Mystery', 'Thriller']",8.8,Minami Takayama,482
265,Star Wars: Battlefront - Outer Rim,2016.0,"['Action', 'Fantasy', 'Sci-Fi']",8.8,,10
266,LUNAR: Silver Star Story Complete,1999.0,"['Action', 'Adventure', 'Comedy']",8.8,Victor Ireland,29
267,Enderal: The Shards of Order,2016.0,"['Action', 'Adventure', 'Fantasy']",8.8,Nicolas Lietzau,253
268,Lost Within,2015.0,['Horror'],8.8,Chris Rhinehart,6
269,Cricket 2002,2001.0,['Sport'],8.8,,7
270,The Legend of Zelda: Twilight Princess HD,2016.0,"['Action', 'Adventure', 'Fantasy']",8.8,Eiji Aonuma,531
271,GivingTales,2015.0,['Family'],8.8,Klaus Lovgreen,41
272,Blackwell Unbound,2007.0,['Adventure'],8.8,Dani Marco,141
273,Technobabylon,2015.0,,8.8,James Dearden,129
274,Ori and the Blind Forest,2015.0,"['Adventure', 'Fantasy']",8.8,Thomas Mahler,1578
275,Halo: The Master Chief Collection,2014.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Adam Adcock,1730
276,Inside,2016.0,"['Adventure', 'Horror', 'Sci-Fi']",8.8,Arnt Jensen,2965
277,Team Umizoomi,2011.0,,8.8,Nathaniel Logan McIntyre,5
278,BioShock Infinite: Burial at Sea,2013.0,"['Action', 'Adventure', 'Mystery']",8.8,Ken Levine,1849
279,Grim Fandango: Remastered,2015.0,"['Adventure', 'Comedy', 'Horror']",8.8,Tim Schafer,927
280,Gemini Rue,2011.0,['Adventure'],8.8,Joshua Nuernberger,177
281,Fire Emblem: Awakening,2012.0,"['Action', 'Adventure', 'Fantasy']",8.8,Kouhei Maeda,884
282,Until Dawn,2015.0,"['Fantasy', 'Horror', 'Mystery']",8.8,Will Byles,12695
283,Parodius: Tako wa Chikyû o Sukuu,1988.0,"['Action', 'Comedy', 'Family']",8.8,,53
284,Metal Gear Solid V: The Phantom Pain,2015.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Hideo Kojima,6814
285,CyberMage: Darklight Awakening,1995.0,['Action'],8.8,David W. Bradley,5
286,Gô bakêshon,2011.0,"['Family', 'Sport']",8.8,,20
287,Disney Fairies: Tinker Bell,2008.0,"['Animation', 'Action', 'Adventure']",8.8,Matthew Arnold,7
288,Tomb Raider,2013.0,"['Action', 'Adventure', 'Fantasy']",8.8,Noah Hughes,17025
289,Fallout: New Vegas,2010.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Josh Sawyer,11467
290,Dead Space 2,2011.0,"['Action', 'Adventure', 'Horror']",8.8,Gunner Wright,6244
291,Poketto monsutâ Sourushirubâ,2009.0,"['Action', 'Adventure', 'Family']",8.8,Shigeki Morimoto,741
292,Poketto monsutâ Hâtogôrudo,2009.0,"['Action', 'Adventure', 'Family']",8.8,Shigeki Morimoto,772
293,Heavy Rain,2010.0,"['Adventure', 'Crime', 'Drama']",8.8,David Cage,12648
294,Wizard101,2008.0,"['Adventure', 'Fantasy']",8.8,J. Todd Coleman,119
295,In Sound Mind,2021.0,['Horror'],8.8,Hen Matshulski,6
296,Demon's Souls,2009.0,"['Action', 'Adventure', 'Fantasy']",8.8,Hidetaka Miyazaki,1301
297,I Expect You to Die 2: The Spy and the Liar,2021.0,['Action'],8.8,Charlie Amis,5
298,Metroid Dread,2021.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Fumi Hayashi,69
299,Heroes of Might and Magic III: Armageddon's Blade,1999.0,"['Action', 'Adventure', 'Fantasy']",8.8,David Mullich,577
300,Imscared - A Pixelated Nightmare,2016.0,"['Adventure', 'Horror', 'Thriller']",8.8,Ivan Zanotti,5
301,Call of Duty: Modern Warfare 2,2009.0,"['Action', 'Adventure', 'Thriller']",8.8,Jason West,22271
302,Age of Empires II: Definitive Edition,2019.0,['Adventure'],8.8,Jason Damron,40
303,Cat Quest II,2019.0,['Adventure'],8.8,,8
304,Reiton kyôju to saigo no jikan ryokô,2008.0,"['Adventure', 'Fantasy']",8.8,Usuke Kumagai,216
305,Dead Space,2008.0,"['Action', 'Adventure', 'Horror']",8.8,Michael Condrey,9034
306,Densetsu no sutafî: Taiketsu! Daîru kaizokudan,2008.0,"['Adventure', 'Fantasy']",8.8,Miki Fujii,16
307,Demon's Souls,2020.0,"['Action', 'Adventure', 'Fantasy']",8.8,Hidetaka Miyazaki,491
308,Resident Evil Village,2021.0,"['Action', 'Adventure', 'Fantasy']",8.8,Morimasa Sato,2954
309,World of Warcraft: Wrath of the Lich King,2008.0,"['Action', 'Adventure', 'Fantasy']",8.8,Jeffrey Kaplan,2189
310,Boneworks,2019.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Brandon Laatsch,52
311,Ryu ga gotoku 7: Hikari to yami no yukue,2020.0,"['Action', 'Adventure', 'Comedy']",8.8,Ryosuke Horii,318
312,Outer Wilds,2019.0,"['Action', 'Adventure', 'Fantasy']",8.8,Alex Beachum,267
313,Medieval II: Total War,2006.0,"['Action', 'History', 'War']",8.8,Michael M. Simpson,1125
314,Albedo,2019.0,['Horror'],8.8,Carlos Cobos Aroca,12
315,Inazuma Irebun GO: Dark,2011.0,['Sport'],8.8,Hidenobu Sasaki,5
316,StarCraft II: Wings of Liberty,2010.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Nicholas S. Carpenter,3225
317,Factorio,2012.0,['Adventure'],8.8,,70
318,OSK,2019.0,"['Action', 'Adventure']",8.8,David Örneklint,8
319,Etherlords II,2003.0,['Action'],8.8,,64
320,Half-Life 2: Episode One,2006.0,"['Action', 'Adventure', 'Horror']",8.8,Robin Walker,5173
321,Minna daisuki katamari damashii,2005.0,"['Action', 'Fantasy']",8.8,Keita Takahashi,168
322,Halo 3,2007.0,"['Action', 'Sci-Fi', 'War']",8.8,Tim Dadabo,11047
323,Sly 3: Honor Among Thieves,2005.0,"['Action', 'Adventure', 'Comedy']",8.8,Kevin Miller,929
324,Star Wars: Battlefront II,2005.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Eric 'Giz' Gewirtz,6293
325,StarLancer,2000.0,"['Action', 'Sci-Fi']",8.8,Erin Roberts,54
326,NBA Hang Time,1996.0,"['Action', 'Sport']",8.8,,123
327,Doragon kuesuto VIII: Sora no daichi to norowareshi himegimi,2004.0,"['Action', 'Adventure', 'Drama']",8.8,Akihiro Hino,690
328,Ratchet & Clank: Up Your Arsenal,2004.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,James Arnold Taylor,1309
329,Hitman: Blood Money,2006.0,"['Action', 'Adventure', 'Crime']",8.8,Rasmus Højengaard,5276
330,Master of Magic,1994.0,,8.8,Dave Ellis,50
331,Age of Empires II: HD Edition,1999.0,"['Action', 'Adventure', 'History']",8.8,Paul DeNigris,3230
332,Ico,2001.0,"['Action', 'Adventure', 'Family']",8.8,Fumito Ueda,1596
333,Sanitarium,1998.0,"['Adventure', 'Drama', 'Horror']",8.8,Martin Stoltz,430
334,Jet Set Radio Future,2002.0,"['Action', 'Family', 'Sport']",8.8,Masayoshi Kikuchi,251
335,Metroid Prime,2002.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Mark Pacini,1871
336,Poketto monsutâ kin,1999.0,"['Action', 'Adventure', 'Fantasy']",8.8,Satoshi Tajiri,1528
337,Halo: Combat Evolved,2001.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Jason Jones,10377
338,Civilization,1991.0,"['Action', 'Adventure', 'Family']",8.8,,689
339,The Journeyman Project 3: Legacy of Time,1998.0,"['Sci-Fi', 'Adventure', 'Comedy']",8.8,Phil Saunders,86
340,Arcanum: Of Steamworks and Magick Obscura,2001.0,"['Adventure', 'Fantasy']",8.8,Jeff Coopwood,401
341,Freespace 2,1999.0,['Sci-Fi'],8.8,Robert Loggia,255
342,Poketto Monsutaa Kurisutaru,2000.0,"['Action', 'Adventure', 'Fantasy']",8.8,Satoshi Tajiri,900
343,Super Mario RPG: Legend of the Seven Stars,1996.0,"['Action', 'Adventure', 'Fantasy']",8.8,Chihiro Fujioka,1370
344,Fainaru fantajî IX,2000.0,"['Adventure', 'Fantasy']",8.8,Hiroyuki Itô,4174
345,Thief II: The Metal Age,2000.0,"['Action', 'Adventure', 'Crime']",8.8,Stephen Russell,488
346,Poketto monsutâ gin,1999.0,"['Action', 'Adventure', 'Fantasy']",8.8,Satoshi Tajiri,957
347,Quest for Glory IV: Shadows of Darkness,1994.0,"['Adventure', 'Fantasy']",8.8,Corey Cole,196
348,Fainaru fantajî takutikkusu,1997.0,"['Action', 'Adventure', 'Fantasy']",8.8,Yasumi Matsuno,560
349,Civilization II,1996.0,['History'],8.8,Michael Ely,907
350,Sam and Max Hit the Road,1993.0,"['Adventure', 'Comedy', 'Mystery']",8.8,Sean Clark,995
351,Crash Bandicoot: Warped,1998.0,"['Action', 'Adventure', 'Comedy']",8.8,Andrew S. Gavin,2308
352,Freelancer,2003.0,"['Action', 'Adventure', 'Mystery']",8.8,Carole Ruggier,506
353,Wing Commander IV: The Price of Freedom,1995.0,"['Action', 'Adventure', 'Sci-Fi']",8.8,Chris Roberts,761
354,Steins;Gate Elite,2018.0,"['Comedy', 'Drama', 'Romance']",8.7,Saori Gotô,86
355,Disciples II: Servants of the Dark,2003.0,['Fantasy'],8.7,,6
356,Return of the Obra Dinn,2018.0,"['Fantasy', 'Mystery']",8.7,Lucas Pope,236
357,The Legend of Heroes: Trails of Cold Steel IV,2018.0,,8.7,Takayuki Kusano,35
358,Higurashi: When They Cry Kai,2004.0,"['Drama', 'Horror', 'Mystery']",8.7,Ryukishi07,15
359,Sekiro: Shadows Die Twice,2019.0,"['Action', 'Adventure', 'Fantasy']",8.7,Hidetaka Miyazaki,2075
360,Forza Horizon 4,2018.0,"['Action', 'Adventure', 'Crime']",8.7,Joanne King,1077
361,Doom Eternal,2020.0,"['Animation', 'Action', 'Adventure']",8.7,Hugo Martin,2120
362,Shenmue I & II,2018.0,"['Action', 'Adventure', 'Crime']",8.7,Lisle Wilkerson,121
363,Highway Blossoms,2018.0,"['Adventure', 'Drama', 'Romance']",8.7,Syon Santeria,16
364,The House in Fata Morgana: A Requiem for Innocence,2015.0,"['Horror', 'Mystery']",8.7,Keika Hanada,6
365,Shadow of the Colossus,2018.0,"['Action', 'Adventure', 'Fantasy']",8.7,Fumito Ueda,1923
366,Celeste,2018.0,"['Action', 'Adventure', 'Comedy']",8.7,Matt Thorson,770
367,Ariel's Story Studio,1997.0,"['Animation', 'Family', 'Musical']",8.7,Christopher Daniel Barnes,9
368,Umineko When They Cry,2007.0,"['Fantasy', 'Mystery']",8.7,Ryukishi07,41
369,XCOM 2: War of the Chosen,2017.0,"['Action', 'Sci-Fi']",8.7,Jacob Solomon,263
370,The Walking Dead: The Final Season,2018.0,"['Action', 'Adventure', 'Horror']",8.7,Vahram Antonian,1986
371,Mario Kart 8 Deluxe,2017.0,"['Fantasy', 'Sport']",8.7,Yusuke Shiraiwa,1971
372,Ryuu ga gotoku 6: Inochi no uta,2016.0,"['Action', 'Adventure', 'Crime']",8.7,Hiroyuki Sakamoto,382
373,The Last Door: Season One,2013.0,"['Adventure', 'Horror', 'Mystery']",8.7,Enrique Cabeza,103
374,Juusan kihei boueiken,2019.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,George Kamitani,80
375,Steins;Gate 0,2015.0,"['Comedy', 'Drama', 'Mystery']",8.7,Mamoru Miyano,146
376,Rune Factory 3: A Fantasy Harvest Moon,2009.0,,8.7,Masahide Miyata,8
377,Aliens vs. Pinball,2016.0,"['Action', 'Sci-Fi']",8.7,Bill Paxton,96
378,Resident Evil HD Remaster,2015.0,"['Action', 'Adventure', 'Horror']",8.7,Takumi Kataoka,1366
379,Doragon kuesuto XI: Sugisarishi toki o motomete,2017.0,"['Adventure', 'Family', 'Fantasy']",8.7,Takeshi Uchikawa,420
380,Flying Tigers: Shadows Over China,2017.0,"['Action', 'Adventure', 'History']",8.7,Björn Larsson,19
381,StarCraft II: Legacy of the Void,2015.0,['Sci-Fi'],8.7,Dustin Browder,898
382,Fran Bow,2015.0,"['Adventure', 'Fantasy', 'Horror']",8.7,Natalia Figueroa,232
383,Kingdom Hearts HD 2.8 Final Chapter Prologue,2017.0,"['Action', 'Adventure', 'Fantasy']",8.7,Tetsuya Nomura,482
384,Sutoritofaita zero faitazu jenereshon,2006.0,['Action'],8.7,Osamu Hosoi,72
385,Hellblade: Senua's Sacrifice,2017.0,"['Action', 'Adventure', 'Fantasy']",8.7,Tameem Antoniades,3151
386,What Remains of Edith Finch,2017.0,"['Adventure', 'Drama', 'Mystery']",8.7,Ian Dallas,2657
387,A Golden Wake,2014.0,,8.7,Francisco Gonzalez,81
388,To the Moon,2011.0,"['Adventure', 'Drama', 'Mystery']",8.7,Kan Gao,661
389,Alien: Isolation,2014.0,"['Adventure', 'Horror', 'Sci-Fi']",8.7,Alistair Hope,4881
390,The Walking Dead: The Game - Season 2,2013.0,"['Action', 'Adventure', 'Drama']",8.7,Sean Ainsworth,6526
391,Gyakuten saiban 3,2004.0,"['Comedy', 'Crime', 'Drama']",8.7,Shu Takumi,231
392,"Zombies, Run! 2",2013.0,['Action'],8.7,Matt Wieteska,22
393,Zeruda no densetsu: Kamigami no toraifôsu 2,2013.0,"['Action', 'Adventure', 'Fantasy']",8.7,Hiromasa Shikata,1281
394,Black Mesa,2012.0,"['Action', 'Sci-Fi', 'Thriller']",8.7,Carlos Montero,547
395,Assassin's Creed IV: Black Flag,2013.0,"['Action', 'Adventure', 'History']",8.7,Ashraf Ismail,15528
396,Ni no Kuni: Wrath of the White Witch,2011.0,"['Adventure', 'Fantasy']",8.7,Kentaro Motomura,808
397,The Cat Lady,2012.0,"['Adventure', 'Horror']",8.7,Remigiusz Michalski,248
398,Borderlands 2,2012.0,"['Action', 'Adventure', 'Comedy']",8.7,Paul Hellquist,5837
399,StarCraft II: Heart of the Swarm,2013.0,['Sci-Fi'],8.7,Tricia Helfer,1501
400,Tourist Trophy,2006.0,['Sport'],8.7,,15
401,Overclocked - Eine Geschichte über Gewalt,2007.0,"['Adventure', 'Thriller']",8.7,Vittorio Alfieri,72
402,L.A. Noire,2011.0,"['Action', 'Crime', 'Drama']",8.7,Brendan McNamara,14799
403,Assassin's Creed: Brotherhood,2010.0,"['Action', 'Adventure', 'History']",8.7,Sylvain Bernard,14701
404,Metro: Last Light Redux,2014.0,"['Action', 'Adventure', 'Horror']",8.4,Andrew Prokhorov,7
405,Ender Lilies - Quietus of the Knights,2021.0,['Action'],8.7,Keisuke Okabe,9
406,The Great Ace Attorney Chronicles,2021.0,['Mystery'],8.7,Shu Takumi,18
407,Kimi ga Shine: Tasuketsu Death Game,2017.0,"['Adventure', 'Horror', 'Mystery']",8.7,,13
408,Killer Bean Unleashed,2012.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,Jeff Lew,22
409,Separate Ways,2005.0,"['Action', 'Adventure', 'Horror']",8.7,Kuniomi Matsushita,27
410,Super Mario 3D World + Bowser's Fury,2021.0,"['Action', 'Adventure', 'Fantasy']",8.7,Toru Asakawa,260
411,Smugglers of Cygnus: Cygnus Pizza Race,2020.0,['Action'],8.7,Mike Bybee,11
412,Little Nightmares II,2021.0,"['Adventure', 'Horror']",8.7,Da,710
413,She Will Punish Them,2020.0,"['Action', 'Fantasy']",8.7,Valerie Lee,32
414,Ryû ga gotoku 2,2006.0,"['Action', 'Adventure', 'Crime']",8.7,Ryuta Ueda,209
415,History Adventures: Revolutions & Industrialization,2020.0,['History'],8.7,Spencer Striker,31
416,Dark Souls: Artorias of the Abyss,2012.0,['Action'],8.7,Hidetaka Miyazaki,145
417,The Lighthouse Map,2020.0,"['Horror', 'Mystery', 'Thriller']",8.7,Abdulrhman Alreshidan,10
418,Phoenix Wright: Ace Attorney Trilogy,2019.0,,8.7,Shu Takumi,26
419,Ponkotsu roman daikatsugeki Banpi Torotto,2005.0,"['Action', 'Adventure', 'Drama']",8.7,Kana Asumi,80
420,Battle Through the Heavens,2018.0,,8.7,,10
421,Kamaitachi no yoru,1994.0,['Adventure'],8.7,,10
422,Just Shapes and Beats,2018.0,"['Action', 'Adventure', 'Comedy']",8.7,,26
423,ZS Dead Detective - Pumpkin Dead,2019.0,['Mystery'],8.7,Matina Steiner,6
424,Shin megami tensei III: Nocturne,2003.0,"['Action', 'Adventure', 'Fantasy']",8.7,Katsura Hashino,143
425,Satisfactory,2019.0,['Sci-Fi'],8.7,,29
426,Final fantasy tactics: Fainaru fantaji takuteikkusu - Shishi sensô,2007.0,['Sci-Fi'],8.7,Yasumi Matsuno,183
427,Pixel Ripped 1995,2020.0,"['Animation', 'Action', 'Adventure']",8.7,Ana Ribeiro,21
428,Slaves to Armok: God of Blood Chapter II: Dwarf Fortress,2006.0,['Fantasy'],8.7,,10
429,Freedom Finger,2019.0,"['Action', 'Comedy', 'Sci-Fi']",8.7,James Dirschberger,10
430,Teiruzu obu Araizu,2021.0,"['Action', 'Adventure', 'Fantasy']",8.7,Hirokazu Kagawa,86
431,Grand Poo World 2,2019.0,['Adventure'],8.7,Barbarian,6
432,AM2R: Return of Samus,2016.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,Milton Guasti,17
433,Blush Blush,2019.0,"['Comedy', 'Romance']",8.7,Daniel Acosta,7
434,Strategic Conquest,1990.0,"['Action', 'Adventure']",8.7,,27
435,Ultima V: Lazarus,2005.0,['Fantasy'],8.7,Ian Scott Frazier,49
436,Homeworld,1999.0,"['Action', 'Sci-Fi']",8.7,David Sobolov,291
437,Need for Speed: Most Wanted,2005.0,"['Action', 'Crime', 'Sport']",8.7,Dave 'Foots' Footman,6468
438,Super Solvers: Gizmos & Gadgets!,1993.0,"['Action', 'Adventure', 'Family']",8.7,,10
439,TimeSplitters: Future Perfect,2005.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,David Doak,782
440,Claw,1997.0,"['Action', 'Adventure', 'Comedy']",8.7,Donald Wallace,189
441,Ace Combat 5: The Unsung War,2004.0,"['Action', 'Adventure', 'Drama']",8.7,Kazutoki Kono,239
442,Katamari damashii,2004.0,"['Action', 'Fantasy']",8.7,Keita Takahashi,319
443,Nancy Drew: Curse of Blackmoor Manor,2004.0,"['Adventure', 'Mystery']",8.7,Max Holechek,101
444,Splinter Cell: Chaos Theory,2005.0,"['Action', 'Adventure', 'Crime']",8.7,Mario Galardo,2705
445,Sakura taisen 2,1998.0,"['Animation', 'Action', 'Romance']",8.7,Hirotada Hashimoto,10
446,The Lord of the Rings: The Battle for Middle-Earth,2004.0,"['Adventure', 'Drama', 'Fantasy']",8.7,Richard Taylor,1879
447,Psychonauts,2005.0,"['Action', 'Adventure', 'Fantasy']",8.7,Tim Schafer,1518
448,Zero: Akai chou,2003.0,"['Action', 'Horror', 'Mystery']",8.7,Makoto Shibata,580
449,Dark Earth,1997.0,"['Action', 'Fantasy', 'Sci-Fi']",8.7,Bob Bahr,43
450,Twisted Metal 2: World Tour,1996.0,"['Action', 'Crime', 'Fantasy']",8.7,David Jaffe,524
451,Dreamfall: The Longest Journey,2006.0,"['Adventure', 'Fantasy', 'Sci-Fi']",8.7,Ragnar Tørnquist,1168
452,Rome: Total War,2004.0,"['Action', 'Adventure', 'History']",8.7,Michael E. Simpson,1614
453,Atlantis: The Lost Tales,1997.0,"['Adventure', 'Fantasy', 'Mystery']",8.7,Remi Herbulot,47
454,Halo 2,2004.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,Dee Bradley Baker,8848
455,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,2002.0,"['Action', 'Adventure', 'Comedy']",8.7,Jen Taylor,484
456,Silent Hill 3,2003.0,"['Action', 'Adventure', 'Drama']",8.7,Kazuhide Nakazawa,3552
457,Kessen II,2002.0,,8.7,Takashi Atsumi,32
458,Super Mario World: Super Mario Advance 2,2001.0,"['Action', 'Adventure', 'Fantasy']",8.7,Hiroyuki Kimura,314
459,Septerra Core: Legacy of the Creator,1999.0,,8.7,Brian Babendererde,68
460,Conker's Bad Fur Day,2001.0,"['Action', 'Adventure', 'Comedy']",8.7,Chris Seavor,1307
461,Blade of Darkness,2001.0,"['Action', 'Adventure', 'Fantasy']",8.7,Karen Hayley,114
462,Grand Theft Auto III,2001.0,"['Action', 'Crime']",8.7,Frank Vincent,14836
463,Perfect Dark,2000.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,Martin Hollis,1501
464,Astron Belt,1983.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,,9
465,Crash Team Racing,1999.0,"['Action', 'Adventure', 'Family']",8.7,Andrew S. Gavin,1805
466,The Legend of Dragoon,1999.0,"['Action', 'Adventure', 'Fantasy']",8.7,Yasuyuki Hasebe,522
467,Vagrant Story,2000.0,"['Action', 'Adventure', 'Fantasy']",8.7,Yasumi Matsuno,344
468,Alice,2000.0,"['Action', 'Fantasy', 'Horror']",8.7,Susie Brann,1439
469,Dust: A Tale of the Wired West,1995.0,"['Action', 'Adventure', 'Fantasy']",8.7,William Appleton,49
470,Donkey Kong Country,1994.0,"['Animation', 'Action', 'Adventure']",8.7,Tim Stamper,2631
471,Chrono Cross,1999.0,"['Action', 'Adventure', 'Drama']",8.7,Masato Kato,901
472,Strike Commander,1993.0,['Action'],8.7,Chris Roberts,47
473,Privateer,1993.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,Chris Roberts,159
474,Mario Kart 64,1996.0,"['Action', 'Family', 'Fantasy']",8.7,Hideki Konno,2913
475,Ultima VII: The Black Gate,1992.0,"['Adventure', 'Fantasy']",8.7,Richard Garriott,120
476,Poketto monsutâ Pikachû,1998.0,"['Action', 'Adventure', 'Fantasy']",8.7,Satoshi Tajiri,1376
477,Poketto monsutâ ao,1996.0,"['Action', 'Adventure', 'Family']",8.7,Satoshi Tajiri,1015
478,Fainaru fantajî VIII,1999.0,"['Adventure', 'Fantasy', 'Romance']",8.7,Yoshinori Kitase,5161
479,Full Throttle,1995.0,"['Action', 'Adventure', 'Crime']",8.7,Tim Schafer,1516
480,The Hyrule fantasy: Zeruda no densetsu,1986.0,"['Action', 'Adventure', 'Fantasy']",8.7,Shigeru Miyamoto,2735
481,Under a Killing Moon,1994.0,"['Adventure', 'Comedy', 'Crime']",8.7,Chris Jones,316
482,Star Wars: TIE Fighter,1994.0,"['Action', 'Adventure', 'Sci-Fi']",8.7,Guy Siner,425
483,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",1999.0,"['Adventure', 'Drama', 'Horror']",8.7,Tim Curry,521
484,Riven: The Sequel to Myst,1997.0,"['Adventure', 'Fantasy', 'Mystery']",8.7,Robyn C. Miller,489
485,Toonstruck,1996.0,"['Adventure', 'Comedy']",8.7,Keith Arem,336
486,Beat Saber,2018.0,['Music'],8.6,,184
487,Nehrim: At Fate's Edge,2010.0,"['Action', 'Adventure', 'Fantasy']",8.6,Nicolas Lietzau,5
488,The Elder Scrolls V: Skyrim Mod - Wyrmstooth,2011.0,"['Action', 'Adventure', 'Fantasy']",8.6,Jon Polenz,16
489,Devil May Cry 5,2019.0,"['Action', 'Adventure', 'Fantasy']",8.6,Hideaki Itsuno,1684
490,Spyro Reignited Trilogy,2018.0,"['Animation', 'Action', 'Adventure']",8.6,Tom Kenny,905
491,Europa Universalis IV,2013.0,"['Action', 'History', 'War']",8.6,,224
492,Touhou Koumakyou: the Embodiment of Scarlet Devil,2002.0,"['Action', 'Adventure', 'Fantasy']",8.6,,29
493,The Exorcist: Legion VR,2017.0,['Horror'],8.6,,9
494,Total War: Warhammer II,2017.0,"['Action', 'Adventure', 'Fantasy']",8.6,Ian Roxburgh,227
495,The House in Fata Morgana,2012.0,['Drama'],8.6,Keika Hanada,20
496,Lone Echo,2017.0,"['Adventure', 'Sci-Fi']",8.6,Dana Jan,48
497,Emerald City Confidential,2009.0,,8.6,Erik Braa,82
498,Street Fighter Collection,1997.0,['Action'],8.6,Katashi Ishizuka,26
499,Forza Horizon 3,2016.0,"['Action', 'Adventure', 'Crime']",8.6,Ralph Fulton,732
500,Hill Street Blues,1991.0,['Crime'],8.6,,17
501,Bandori! Gâruzu bando pâtî,2017.0,['Music'],8.6,Aina Aiba,18
502,Hatsune Miku: Project Diva F,2012.0,"['Adventure', 'Music', 'Musical']",8.6,Tetsuya Ohtsubo,62
503,Shadowverse,2016.0,"['Action', 'Fantasy']",8.6,Zach Aguilar,14
504,Injustice 2,2017.0,"['Action', 'Adventure', 'Fantasy']",8.6,Ed Boon,3286
505,Star Wars Jedi: Fallen Order,2019.0,"['Action', 'Adventure', 'Drama']",8.6,Stig Asmussen,8158
506,Asagao Academy: Normal Boots Club,2016.0,['Romance'],8.6,Cara Hillstock,43
507,Downfall,2016.0,"['Adventure', 'Horror']",8.6,Remigiusz Michalski,63
508,Shardlight,2016.0,"['Adventure', 'Sci-Fi']",8.6,Francisco Gonzalez,101
509,Call of Cthulhu: Shadow of the Comet,1993.0,"['Fantasy', 'Horror', 'Mystery']",8.6,Norbert Cellier,97
510,XCOM: Enemy Within,2013.0,"['Action', 'Sci-Fi']",8.6,Jack Scalici,414
511,Dragon Age: Inquisition - Trespasser,2015.0,['Fantasy'],8.6,Mike Laidlaw,361
512,Punky Skunk,1998.0,,8.6,Kaori Naruse,28
513,Final Fantasy XIV: Heavensward,2015.0,"['Action', 'Adventure', 'Fantasy']",8.6,Naoki Yoshida,129
514,Street Fighter Anniversary Collection,2004.0,['Action'],8.6,Hidetoshi Ishizawa,66
515,The Blackwell Legacy,2006.0,"['Adventure', 'Mystery']",8.6,Rebecca Whittaker,140
516,X-Men Cartoon Maker,1996.0,['Action'],8.6,Cal Dodd,19
517,Cuphead,2017.0,"['Animation', 'Action', 'Adventure']",8.6,Chad Moldenhauer,1829
518,Fallout 4,2015.0,"['Action', 'Adventure', 'Drama']",8.6,Todd Howard,11680
519,Rack N Ruin,2015.0,['Adventure'],8.6,Tyler Hunter,8
520,Stronghold: Crusader,2002.0,"['Adventure', 'History', 'War']",8.6,Jay Simon,272
521,Mitsume ga tooru,1992.0,['Action'],8.6,Toshiyasu Miyabe,7
